longitude,latitude,number,street,city,zip,hashCode
93.2514326,45.0119536,'718','24th Avenue Northeast','Minneapolis','55418','3f95d824c02d3ab4'
93.3399451,45.0329337,'4253','Lakeland Avenue North','Robbinsdale','55422','677a23a0a74c2333'
93.3078285,45.002762,'2310','Penn Avenue North','Minneapolis','55411','f985a6c9abdeec30'
93.294038,44.8218053,'10018','Dupont Avenue South','Bloomington','55431','f793d34914ade29a'
93.2994209,44.8974249,'5807','Irving Avenue South','Minneapolis','55419','dc86a704ffac82a3'
93.4476449,45.0594739,'5805','Teakwood Lane North','Plymouth','55442','146f3a8d9147f05a'
93.309669,44.9985188,'2301','Golden Valley Road','Minneapolis','55411','babd6408894a5cef'
93.2813001,44.967463,'205','15th Street West','Minneapolis','55403','6042d978404be190'
93.4502945,45.2019657,'13651','Vinewood Lane North','Dayton','55327','42ff92a2e53f6d48'
93.3044697,44.9070716,'5245','Morgan Avenue South','Minneapolis','55419','46306c910fef2b0f'
93.3703777,44.9456245,'3205','Louisiana Avenue South','Saint Louis Park','55426','78359cffac5585f9'
93.2873624,44.9156578,'4804','Garfield Avenue','Minneapolis','55419','36e779f2b3acb99a'
93.3951151,44.9850228,'9050','Golden Valley Road','Golden Valley','55427','f541a6d6e4e6a3ef'
93.504762,45.0682161,'17701','62nd Court North','Maple Grove','55311','b1708bbbcc5bdb04'
93.2947298,45.0255372,'3855','Emerson Avenue North','Minneapolis','55412','be99db8283a225f6'
93.5011373,45.0455031,'5060','Kimberly Lane North','Plymouth','55446','7a78d384d7f9f77a'
93.3022973,44.9906689,'1229','Knox Avenue North','Minneapolis','55411','b64b8f530ec60311'
93.5332685,44.9083274,'5283','Saint Albans Bay Circle','Shorewood','55331','560dc61599506ebc'
93.3738885,44.9576097,'2541','Oregon Avenue South','Saint Louis Park','55426','fa202a58d9ac88b5'
93.2600717,44.9645601,'1814','10th Avenue South','Minneapolis','55404','a4ebc7440f2be3bd'
93.3026566,44.9026064,'5516','Knox Avenue South','Minneapolis','55419','62a6bd743222236a'
93.3089389,44.808783,'10746','Penn Avenue South','Bloomington','55431','3603d633f2041c6c'
93.2393336,45.0076212,'1847','Buchanan Street Northeast','Minneapolis','55418','08ef9df269ad61e8'
93.35373,44.9621697,'2100','Ridge Drive','Saint Louis Park','55416','24d989a0d34dcb5f'
93.3033165,44.9382559,'3540','James Avenue South','Minneapolis','55408','924c56ec9b5841d2'
93.3405184,45.0193009,'3517','Orchard Avenue North','Crystal','55422','40584ea31103b962'
93.2892415,45.0393172,'4627','Camden Avenue North','Minneapolis','55412','ac302d6a089059d4'
93.615186,44.9068724,'26420','Edgewood Road','Shorewood','55331','409a4da48aa30b06'
93.2182102,44.9416853,'3344','38th Avenue South','Minneapolis','55406','f13fd4098fc39e9d'
93.4800636,44.8543087,'15815','Scenic Heights Road','Eden Prairie','55344','0c3839d62b16a386'
93.3333398,44.7983504,'11349','Harrison Road','Bloomington','55437','78d3c890dfb7491d'
93.4204433,44.9425801,'3321','Hopkins Crossroad','Hopkins','55305','bb9ea06af1d0edd5'
93.2686587,44.941546,'3349','5th Avenue South','Minneapolis','55408','c9c4b48916cfa521'
93.3862958,44.9198339,'308','Blake Road South','Edina','55343','e9fecf64536e5667'
93.4772762,45.1346614,'15531','Grove Circle North','Maple Grove','55369','1cedd4d7a6656430'
93.4495861,44.8866566,'6471','Hummingbird Lane','Eden Prairie','55346','3cb0cf40fa85e4a8'
93.4095359,45.0535237,'5525','Orleans Lane North','Plymouth','55442','0e0824038a560ce6'
93.4335225,45.035273,'4425','Jonquil Lane North','Plymouth','55442','27a613e96fe8e07f'
93.3617541,45.0746247,'6556','Edgewood Avenue North','Brooklyn Park','55428','2c7246e6d503e085'
93.4869233,45.0455453,'16301','50th Avenue North','Plymouth','55446','ddfddbba5483d8b8'
93.2898756,44.9535437,'809','27th Street West','Minneapolis','55408','ff776e206d163c61'
93.3294389,44.9041773,'5424','France Avenue South','Edina','55410','ee951ef1f2457150'
93.3345662,45.1046984,'8229','Halifax Court North','Brooklyn Park','55443','2db091cc5ee61b77'
93.469789,44.9757516,'360','Carlson Parkway','Minnetonka','55305','3db7134165b8f7c2'
93.217421,44.9055419,'5355','38th Avenue South','Minneapolis','55417','52335705e138f77a'
93.4098317,44.9235944,'17','8th Avenue South','Hopkins','55343','b7afe3532ce4a23c'
93.3509726,45.0438032,'4932','Welcome Avenue North','Crystal','55429','dec38ed122586c18'
93.2974614,44.9400597,'3438','Girard Avenue South','Minneapolis','55408','9755cea57fa700d6'
93.2731254,44.9260861,'4224','3rd Avenue South','Minneapolis','55409','86f1f21dcbf89f8c'
93.4716965,45.0526176,'15080','54th Avenue North','Plymouth','55446','0e4b2e1690561af3'
93.2740383,44.9582204,'200','25th Street East','Minneapolis','55404','67bc846190f5e37b'
93.2873709,44.9200719,'4540','Garfield Avenue','Minneapolis','55419','b5caa7c382014c9b'
93.6595766,44.8929819,'36','Address Unassigned','Minnetrista','55331','8c8c96e5a25f8c61'
93.3742113,45.1435983,'10332','Oregon Court North','Brooklyn Park','55445','1cb9b557087c3c58'
93.377177,44.9543099,'2712','Rhode Island Avenue South','Saint Louis Park','55426','a4a24c6efab1e340'
93.3310122,45.0521997,'5317','Twin Lake Boulevard East','Brooklyn Center','55429','42eba15e4994227b'
93.2424336,45.0107008,'1124','23rd Avenue Northeast','Minneapolis','55418','6a2de2ba9045d18d'
93.3181414,44.9122588,'3011','50th Street West','Minneapolis','55410','670d2568eb5ccd7a'
93.4494289,45.0497085,'5400','Vinewood Lane North','Plymouth','55442','598d7606a04a8ceb'
93.5291418,45.0713941,'19377','Elderberry Court','Corcoran','55340','da3de244b6fa52a6'
93.4983449,45.1016593,'17202','80th Place North','Maple Grove','55311','4d5a1c60dbc02848'
93.4309394,45.134289,'11761','99th Avenue North','Maple Grove','55369','c5aa1e461014abea'
93.4743094,45.0421234,'4829','Orchid Lane North','Plymouth','55446','3c5ebb16b386148c'
93.2673753,44.8483552,'8528','Oakland Avenue South','Bloomington','55420','b2691d3f8cd9d263'
93.4386276,45.1098888,'76','Address Unassigned','Maple Grove','55369','195103146509dd93'
93.2594792,44.9493306,'2900','11th Avenue South','Minneapolis','55407','15e6e434bf829083'
93.2716796,44.9876967,'408','1st Street North','Minneapolis','55401','284fc81b65ee2f4f'
93.2433225,45.0136923,'2511','Taylor Street Northeast','Minneapolis','55418','3bba66ddcaaa8bf7'
93.3077298,44.8719568,'7220','Oliver Avenue South','Richfield','55423','b2025ee22600121b'
93.2311991,44.9345548,'3744','29th Avenue South','Minneapolis','55406','3547b7136688dd38'
93.4802035,44.9692978,'1512','Holdridge Terrace','Wayzata','55391','3850e8d24fc57983'
93.2490202,44.9492316,'2928','18th Avenue South','Minneapolis','55407','f3f85a7378916440'
93.3569154,44.817676,'3','Timberglade Road','Bloomington','55437','35219a3e15ecfa05'
93.2635212,44.851358,'765','84th Street East','Bloomington','55420','5f2707136df28776'
93.4981943,45.1257407,'9440','Jewel Lane North','Maple Grove','55311','0e61454f411d028f'
93.3954424,44.9002379,'5705','Parkwood Lane','Edina','55436','589906baa1b49b02'
93.5407714,45.2166242,'20580','145th Avenue North','Rogers','55374','370f894278857b3d'
93.2262315,44.9289536,'3114','41st Street East','Minneapolis','55406','5246c18484eb0e3f'
93.2207706,44.9312813,'3932','36th Avenue South','Minneapolis','55406','6dcbf20f8384d047'
93.2636423,44.9794145,'321','Washington Avenue South','Minneapolis','55415','9e80fb75926e3c52'
93.5044566,44.9310824,'17706','Susan Drive','Minnetonka','55345','16a1483466020c28'
93.3233431,45.0686363,'3300','Mumford Road','Brooklyn Center','55429','28a4c5f5c568c919'
93.2389867,45.0079873,'1415','19th Avenue Northeast','Minneapolis','55418','fb92638bc47efce4'
93.2579493,44.9459541,'3116','12th Avenue South','Minneapolis','55407','96f6625b4e1ff8c6'
93.323019,44.8974654,'5812','Abbott Avenue South','Edina','55410','89f4bceb8f29c631'
93.3483358,45.0859443,'5327','Ponds Drive','Brooklyn Center','55429','bf08683adbacfa86'
93.6758535,44.9243593,'5926','Hawthorne Road','Mound','55364','eff03e8c69465f77'
93.7025712,45.0862096,'7015','Rebecca Park Trail','Greenfield','55357','a72a6d0426fdfcb2'
93.4787369,45.1532781,'15650','Creekside Lane','Dayton','55369','e0cb6c7008d76827'
93.3597289,44.9141281,'5317','Hollywood Road','Edina','55436','ebf8d79bd91c53c4'
93.5835292,44.9821399,'38','Address Unassigned','Orono','55356','7dedd96040d18f7c'
93.2575108,44.9789991,'700','2nd Street South','Minneapolis','55401','566deef055876887'
93.2570667,44.930883,'3949','12th Avenue South','Minneapolis','55407','a6322a8a823d5a3b'
93.2351869,44.9060522,'5336','26th Avenue South','Minneapolis','55417','4b9438a31ca89463'
93.3250858,44.8105589,'10650','Beard Avenue South','Bloomington','55431','f7b0857da2b6a9aa'
93.2704939,44.9852281,'214','2nd Street North','Minneapolis','55401','61f0d4fdb95795c0'
93.2993341,44.9517277,'1425','28th Street West','Minneapolis','55408','e010862f5e0b0717'
93.3047985,45.0112682,'2955','Morgan Avenue North','Minneapolis','55411','250890a0143a9f0d'
93.3051929,44.8833169,'6600','Morgan Avenue South','Richfield','55423','8b5e428b023c647f'
93.4555318,45.0624979,'13805','60th Avenue North','Plymouth','55446','80ec8cc703b46952'
93.4863192,44.9025121,'16217','Birch Lane','Minnetonka','55345','e178b2c60e54a38e'
93.3280922,45.0072246,'3812','26 1/2 Avenue North','Robbinsdale','55422','47f00dcc7e7070ab'
93.4488368,45.1139978,'13292','87th Place North','Maple Grove','55369','97e4a183c988f143'
93.5724596,44.9012868,'211','Oak Street','Excelsior','55331','c8b19fdf59b62e1c'
93.2877517,45.0180497,'3446','Lyndale Avenue North','Minneapolis','55412','a70e70eb4266988e'
93.4080266,45.1271973,'9952','95th Avenue North','Maple Grove','55369','7db5157b7d4f7870'
93.5950357,45.0071124,'2815','Deer Hill Road','Medina','55356','960d91c1c1f3b9d4'
93.231079,45.0127329,'2346','Cleveland Street Northeast','Minneapolis','55418','4d908af3d1a1a57b'
93.3482614,45.1031257,'5208','82nd Avenue North','Brooklyn Park','55443','87e67532a28d729c'
93.6025049,44.938056,'3111','Old County Road','Minnetonka Beach','55391','5b61f968ac19b58e'
93.2379133,44.9842553,'604','11th Avenue Southeast','Minneapolis','55414','75c32ab49d839e30'
93.3555456,44.941799,'5921','34th Street West','Saint Louis Park','55416','7fc4dbc8c893347c'
93.4578801,45.069091,'6294','Chesshire Lane North','Maple Grove','55311','43ebc7aba5164c08'
93.372217,45.1753205,'7200','122nd Avenue North','Champlin','55316','7d4b609e96852482'
93.3773663,44.9210976,'240','Hawthorne Road','Hopkins','55343','b844d097594b9cc0'
93.3533844,44.9376144,'3601','Wooddale Avenue','Saint Louis Park','55416','9ffd64789b15c9db'
93.360363,45.0752582,'6580','Douglas Drive North','Brooklyn Park','55429','af1a3756031d5dc6'
93.3374194,44.9660596,'4566','Cedar Lake Road','Saint Louis Park','55416','65c65328dc0517e8'
93.4136762,44.8129051,'10540','Purdey Road','Eden Prairie','55347','1a17ea252a1eef25'
93.2658234,44.879151,'6820','Park Avenue South','Richfield','55423','ccf2c178ab2c847b'
93.4857473,44.9490184,'34','Address Unassigned','Minnetonka','55391','f5bac4f26de056fc'
93.2774995,44.9721668,'1200','Nicollet Mall','Minneapolis','55403','a5efab8396406fcc'
93.2950586,45.0684959,'1133','63rd Lane North','Brooklyn Center','55430','e2920d2a74dcd428'
93.3548749,44.9427309,'3360','Zarthan Avenue South','Saint Louis Park','55416','418c25417f6626b4'
93.2045177,44.9078084,'4824','53rd Street East','Minneapolis','55417','751468440892face'
93.2513034,44.882092,'6639','16th Avenue South','Richfield','55423','c2016c41c221ee83'
93.360502,44.9120631,'5032','Oxford Avenue','Edina','55436','efe2dec0af80f258'
93.3154462,44.9194338,'4604','Upton Avenue South','Minneapolis','55410','3b264978ba61311c'
93.4155908,45.0850127,'10648','71st Avenue North','Maple Grove','55369','7f21cffa33739e14'
93.3272424,45.1385231,'10126','Drew Lane North','Brooklyn Park','55443','721ba6e0783be4cb'
93.3712034,45.1537306,'10928','Maryland Avenue North','Champlin','55316','5e3c54c90b859cfe'
93.2809387,44.9362499,'3649','Pillsbury Avenue','Minneapolis','55409','9ea32fc3cc14bad6'
93.2319688,44.902401,'5529','28th Avenue South','Minneapolis','55417','bb3998e89b9bf9fe'
93.362111,44.9493299,'3000','Edgewood Avenue South','Saint Louis Park','55426','2e945bd5383d984a'
93.3286333,45.0351213,'4364','France Avenue North','Robbinsdale','55422','f45312cc3eb83197'
93.2540221,44.9271182,'4144','15th Avenue South','Minneapolis','55407','24651cc39fee77b5'
93.3804502,44.9383365,'3607','Texas Avenue South','Saint Louis Park','55426','794170a26c804453'
93.2971976,45.0065753,'2619','Girard Avenue North','Minneapolis','55411','3c4c13f44e69715e'
93.2948064,44.9489058,'1211','Lagoon Avenue','Minneapolis','55408','319b5c7a59abe3e8'
93.4220907,44.9903575,'1020','Medicine Lake Drive West','Plymouth','55441','07725f72bfbf8949'
93.3648666,44.9689936,'1351','Hampshire Avenue South','Saint Louis Park','55426','cb1c28ad0aa5066d'
93.2859808,44.9383152,'3534','Harriet Avenue','Minneapolis','55408','91476e9cc53411a7'
93.4291345,45.1369076,'11643','100th Place North','Maple Grove','55369','32a96f876e17ed15'
93.3446067,44.9465897,'3100','Raleigh Avenue South','Saint Louis Park','55416','36bfeb7dfc065394'
93.3955827,44.8986799,'6632','Londonderry Drive','Edina','55436','2c6d4d37c13dc620'
93.4336442,44.9830121,'12100','3rd Avenue North','Plymouth','55441','704231935721e0fb'
93.3911858,44.876563,'24','Address Unassigned','Edina','55439','df19301dd62dd1bb'
93.3613593,45.0221195,'6326','36th Avenue North','Crystal','55427','34667788a93981da'
93.2659439,44.9286023,'4101','Oakland Avenue','Minneapolis','55407','6f79f346e22f5ead'
93.3337877,44.8749044,'7100','Heatherton Trail','Edina','55435','b974213f8d18d6e0'
93.3185676,45.0480049,'5111','Washburn Avenue North','Minneapolis','55430','594316aad4e1073c'
93.3971535,45.0602134,'5912','Hillsboro Circle','New Hope','55428','af4f748135ddda3c'
93.2863458,44.9901624,'1126','6th Street North','Minneapolis','55411','5183406f39a3052c'
93.2718764,44.9425292,'3316','Clinton Avenue','Minneapolis','55408','b4bb40d1c16f2e8d'
93.4274252,45.0410859,'11605','48th Avenue North','Plymouth','55442','692a141dce4d508c'
93.5213364,44.9876059,'810','Alvarado Lane North','Plymouth','55447','909d1dc3cfa46878'
93.275729,44.952349,'2740','Stevens Avenue','Minneapolis','55408','0a3e98d6066fd83b'
93.3205846,44.8534191,'8241','York Avenue South','Bloomington','55431','14846db6814a3c65'
93.5072687,44.9678495,'812','Lake Street East','Wayzata','55391','1ef7548e35a1ae80'
93.3493284,45.1498571,'10782','Unity Lane North','Brooklyn Park','55443','7643c33b55f991fb'
93.2713853,44.8822397,'6633','Clinton Avenue South','Richfield','55423','8374341de1e7e8c6'
93.3756987,45.0067351,'2476','Rhode Island Avenue North','Golden Valley','55427','f99686c493c98bfc'
93.2955637,44.8244492,'9845','Fremont Avenue South','Bloomington','55431','e2f20b6bf2270c71'
93.4250602,45.1344621,'11302','98th Place North','Maple Grove','55369','02189adeca966f5f'
93.5058919,45.1631011,'17700','113th Avenue North','Dayton','55369','2a535110bd58266f'
93.2566954,44.9785188,'750','2nd Street South','Minneapolis','55401','4adbdf74561a0811'
93.3540742,44.9372438,'3601','Wooddale Avenue','Saint Louis Park','55416','d118b735b158d638'
93.3308025,45.0164175,'3344','Halifax Avenue North','Robbinsdale','55422','dbd8097f0d5b9aee'
93.2093793,44.9609819,'244','Bedford Street Southeast','Minneapolis','55414','78122af5bf4c587b'
93.3527057,44.9975447,'5800','St Croix Avenue North','Golden Valley','55422','17f53f15444e984f'
93.2186705,44.910467,'5109','37th Avenue South','Minneapolis','55417','ac664311d6b56cf3'
93.2726432,44.8844737,'6521','3rd Avenue South','Richfield','55423','1bee491592ab49fb'
93.2703463,44.8575728,'8027','4th Avenue South','Bloomington','55420','f11a807464bb2743'
93.2710684,45.0037166,'20','16th Avenue Northeast','Minneapolis','55413','5360723007421f15'
93.258958,45.0343916,'522','36 1/2 Avenue Northeast','Minneapolis','55418','a4c619fc9df195bd'
93.323101,44.8643783,'7615','Edinborough Way','Edina','55435','e5dd77a16ca9caad'
93.3159334,44.9673775,'1119','Cedar View Drive','Minneapolis','55405','231d49686e414ba2'
93.5759876,44.9486782,'2056','Shoreline Drive','Orono','55391','08eaeaf68e5e8b8c'
93.5069776,44.8788142,'18211','Ginavale Lane','Eden Prairie','55346','d3fb72d646bd7726'
93.3814172,45.0627632,'7910','60th Avenue North','New Hope','55428','6bfb2ba907e72113'
93.2259055,44.9351251,'3729','Snelling Avenue','Minneapolis','55406','817b9f734cc4f8d4'
93.512354,45.1252316,'18293','Gladstone Boulevard North','Maple Grove','55311','be535157648173e6'
93.2564001,44.8543678,'8221','13th Avenue South','Bloomington','55425','5bf06cbda0690e9f'
93.4591203,45.0945071,'7683','Dallas Lane North','Maple Grove','55311','caf8881e5e4fd7a7'
93.2641982,44.9550859,'2615','Park Avenue','Minneapolis','55407','cbab87de3b936636'
93.4464372,45.1069473,'13051','83rd Avenue North','Maple Grove','55369','93a394416a5e1493'
93.3074833,44.9659774,'1706','Oliver Avenue South','Minneapolis','55405','9f8357b50af3ea22'
93.5125422,45.0136351,'18300','30th Place North','Plymouth','55447','b86ab64352142da3'
93.3824627,44.8049794,'7507','110th Street West','Bloomington','55438','c69f17a1c2960731'
93.2211402,44.9273732,'4144','Snelling Avenue','Minneapolis','55406','959e1ba44b89447f'
93.5095076,44.8939915,'18120','Covington Path','Minnetonka','55345','d5ba9fd41c87c565'
93.337264,45.0724947,'6436','Lee Avenue North','Brooklyn Center','55429','4684e4d5ea692794'
93.2796577,44.8077373,'10900','Nicollet Avenue South','Bloomington','55420','03a42b115b440b30'
93.3222536,45.0096863,'3329','Parkview Boulevard','Robbinsdale','55422','fef21285bda22ecd'
93.5214196,45.0179466,'3315','Zircon Lane North','Plymouth','55447','0f61d7c144a4b5af'
93.3291536,45.0364643,'3827','Lake Drive','Robbinsdale','55422','c0e067721d24a1b0'
93.303806,44.9515197,'2837','East  Lake Of The Isles Parkway','Minneapolis','55408','cf420cf296c1e53c'
93.2699599,44.9768354,'601','Marquette Avenue','Minneapolis','55402','5171cda638eb07ac'
93.3178551,44.8789929,'6824','Washburn Avenue South','Richfield','55423','5bea9209e6f7e133'
93.3690383,45.0965518,'7836','Idaho Lane North','Brooklyn Park','55445','b4e035b18bad4b5b'
